resource,amount,contribution-funding-status,developer-agreement-contribution,developer-agreement-transaction,end-date,entry-date,start-date,units,slug
b23b22a539c76b8a3f5c3fd721cb1b79a50988e78c26140c914c2450ea4b52f7,-28471.43,spent,LA/2013/1263/106/S2-8,LA/2013/1263/106/S2-8/17,,2021-02-15,,,
b23b22a539c76b8a3f5c3fd721cb1b79a50988e78c26140c914c2450ea4b52f7,8830.54,received,LA/2012/1285/106/S1P1-2,LA/2012/1285/106/S1P1-2/3,,2021-02-15,,,
b23b22a539c76b8a3f5c3fd721cb1b79a50988e78c26140c914c2450ea4b52f7,-8830.54,spent,LA/2012/1285/106/S1P1-2,LA/2012/1285/106/S1P1-2/3,,2021-02-15,,,
b23b22a539c76b8a3f5c3fd721cb1b79a50988e78c26140c914c2450ea4b52f7,333560.75,received,LA/2012/1285/106/S1P1-4,LA/2012/1285/106/S1P1-4/5,,2021-02-15,,,
b23b22a539c76b8a3f5c3fd721cb1b79a50988e78c26140c914c2450ea4b52f7,6307.53,received,LA/2012/1285/106/S1P1-6,LA/2012/1285/106/S1P1-6/7,,2021-02-15,,,
b23b22a539c76b8a3f5c3fd721cb1b79a50988e78c26140c914c2450ea4b52f7,82763.85,received,LA/2012/1285/106/S1P1-7,LA/2012/1285/106/S1P1-7/8,,2021-02-15,,,
b23b22a539c76b8a3f5c3fd721cb1b79a50988e78c26140c914c2450ea4b52f7,-25728.29,allocated,LA/2013/1409/106/S2-6,LA/2013/1409/106/S2-6/20,,2021-02-15,,,
b23b22a539c76b8a3f5c3fd721cb1b79a50988e78c26140c914c2450ea4b52f7,5668.76,received,LA/2011/0141/106/S1-13,LA/2011/0141/106/S1-13/60,,2021-02-15,,,
b23b22a539c76b8a3f5c3fd721cb1b79a50988e78c26140c914c2450ea4b52f7,200981.53,received,LA/2011/0141/106/S1-20,LA/2011/0141/106/S1-20/71,,2021-02-15,,,
b23b22a539c76b8a3f5c3fd721cb1b79a50988e78c26140c914c2450ea4b52f7,-200981.53,transferred,LA/2011/0141/106/S1-20,LA/2011/0141/106/S1-20/71,,2021-02-15,,,
b23b22a539c76b8a3f5c3fd721cb1b79a50988e78c26140c914c2450ea4b52f7,8095.58,received,LA/2018/2304/106A/S2-2,LA/2018/2304/106A/S2-2/3,,2021-02-15,,,
b23b22a539c76b8a3f5c3fd721cb1b79a50988e78c26140c914c2450ea4b52f7,12056.67,received,LA/2018/2304/106A/S2-5,LA/2018/2304/106A/S2-5/5,,2021-02-15,,,
b23b22a539c76b8a3f5c3fd721cb1b79a50988e78c26140c914c2450ea4b52f7,912.69,received,LA/2018/2304/106A/S2-8,LA/2018/2304/106A/S2-8/8,,2021-02-15,,,
b23b22a539c76b8a3f5c3fd721cb1b79a50988e78c26140c914c2450ea4b52f7,5E+3,received,LA/2016/1795/106/OP-DEF,LA/2016/1795/106/OP-DEF/3,,2021-02-15,,,
b23b22a539c76b8a3f5c3fd721cb1b79a50988e78c26140c914c2450ea4b52f7,-5E+3,spent,LA/2016/1795/106/OP-DEF,LA/2016/1795/106/OP-DEF/3,,2021-02-15,,,
b8615b9e2e5e32c7c8116daccfd37f96f8bccc7e2a46c78e87f61f76f2c738f7,,,,3_XX_XXXX_XX-cx-Tx,,2021-02-15,,,
b8615b9e2e5e32c7c8116daccfd37f96f8bccc7e2a46c78e87f61f76f2c738f7,,,,"SECURED: the trigger clauses associated with the contribution have been met, meaning the developer is now required to pay all or part of the contribution",,2021-02-15,,,
b8615b9e2e5e32c7c8116daccfd37f96f8bccc7e2a46c78e87f61f76f2c738f7,,,,RECEIVED: the developer has paid all or part of the money due to the local planning authority,,2021-02-15,,,
b8615b9e2e5e32c7c8116daccfd37f96f8bccc7e2a46c78e87f61f76f2c738f7,,,,"ALLOCATED: the received money has been allocated to a team within the local planning authority, who will spend the money",,2021-02-15,,,
b8615b9e2e5e32c7c8116daccfd37f96f8bccc7e2a46c78e87f61f76f2c738f7,,,,"TRANSFERRED: the received money has been transferred to an organisation outside the planning authority (for example another local authority or Transport for London), who will spend the money",,2021-02-15,,,
b8615b9e2e5e32c7c8116daccfd37f96f8bccc7e2a46c78e87f61f76f2c738f7,,,,SPENT: the received money has been spent on the purpose specified in the section 106 or 278 agreement,,2021-02-15,,,
b8615b9e2e5e32c7c8116daccfd37f96f8bccc7e2a46c78e87f61f76f2c738f7,,,,RETURNED: the received money (or a portion of it) has been returned to the developer,,2021-02-15,,,
b8615b9e2e5e32c7c8116daccfd37f96f8bccc7e2a46c78e87f61f76f2c738f7,,secured,,3_15_1691_OUT-c1-T1,,2021-02-15,2019-04-10,3,
b8615b9e2e5e32c7c8116daccfd37f96f8bccc7e2a46c78e87f61f76f2c738f7,1.05E+4,received,,3_17_1222_VAR-c1-T1,,2021-02-15,2019-04-10,,
b8615b9e2e5e32c7c8116daccfd37f96f8bccc7e2a46c78e87f61f76f2c738f7,2879,received,,3_17_1222_VAR-c2 -T1,,2021-02-15,2019-04-10,,
b8615b9e2e5e32c7c8116daccfd37f96f8bccc7e2a46c78e87f61f76f2c738f7,8071.44,received,,3_17_1222_VAR-c3-T1,,2021-02-15,2019-04-10,,
b8615b9e2e5e32c7c8116daccfd37f96f8bccc7e2a46c78e87f61f76f2c738f7,17942.47,received,,3_17_1222_VAR-c4-T1,,2021-02-15,2019-04-10,,
b8615b9e2e5e32c7c8116daccfd37f96f8bccc7e2a46c78e87f61f76f2c738f7,936,spent,,3_17_1222_VAR-c5-T1,,2021-02-15,2019-04-10,,
b8615b9e2e5e32c7c8116daccfd37f96f8bccc7e2a46c78e87f61f76f2c738f7,3.1E+3,allocated,,3_17_1222_VAR-c5-T1,,2021-02-15,2019-04-10,,
b8615b9e2e5e32c7c8116daccfd37f96f8bccc7e2a46c78e87f61f76f2c738f7,,secured,,3_18_0031_FUL-c1-T1,,2021-02-15,2019-07-16,12,
b8615b9e2e5e32c7c8116daccfd37f96f8bccc7e2a46c78e87f61f76f2c738f7,2.727E+4,secured,,3_18_0031_FUL-c2-T1,,2021-02-15,2019-07-16,,
b8615b9e2e5e32c7c8116daccfd37f96f8bccc7e2a46c78e87f61f76f2c738f7,1.863E+4,secured,,3_18_0031_FUL-c3-T1,,2021-02-15,2019-07-16,,
b8615b9e2e5e32c7c8116daccfd37f96f8bccc7e2a46c78e87f61f76f2c738f7,4.089E+4,secured,,3_18_0031_FUL-c4-T1,,2021-02-15,2019-07-16,,
b8615b9e2e5e32c7c8116daccfd37f96f8bccc7e2a46c78e87f61f76f2c738f7,2.16E+3,secured,,3_18_0031_FUL-c5-T1,,2021-02-15,2019-07-16,,
b8615b9e2e5e32c7c8116daccfd37f96f8bccc7e2a46c78e87f61f76f2c738f7,568437,secured,,3_18_1234_FUL-c1-T1,,2021-02-15,2019-09-18,,
b8615b9e2e5e32c7c8116daccfd37f96f8bccc7e2a46c78e87f61f76f2c738f7,,secured,,3_18_2457_FUL-c1-T1,,2021-02-15,2019-10-24,26,
b8615b9e2e5e32c7c8116daccfd37f96f8bccc7e2a46c78e87f61f76f2c738f7,17155,secured,,3_18_2457_FUL-c2-T1,,2021-02-15,2019-10-24,,
b8615b9e2e5e32c7c8116daccfd37f96f8bccc7e2a46c78e87f61f76f2c738f7,16154,secured,,3_18_2457_FUL-c4-T1,,2021-02-15,2019-10-24,,
b8615b9e2e5e32c7c8116daccfd37f96f8bccc7e2a46c78e87f61f76f2c738f7,2.678E+4,secured,,3_18_2457_FUL-c5-T1,,2021-02-15,2019-10-24,,
b8615b9e2e5e32c7c8116daccfd37f96f8bccc7e2a46c78e87f61f76f2c738f7,60527,secured,,3_18_2457_FUL-c9-T1,,2021-02-15,2019-10-24,,
b8615b9e2e5e32c7c8116daccfd37f96f8bccc7e2a46c78e87f61f76f2c738f7,4.68E+3,secured,,3_18_2457_FUL-c11-T1,,2021-02-15,2019-10-24,,
b8615b9e2e5e32c7c8116daccfd37f96f8bccc7e2a46c78e87f61f76f2c738f7,,received,,3_19_0408_FUL-c1-T1,,2021-02-15,2019-10-28,9,
b8615b9e2e5e32c7c8116daccfd37f96f8bccc7e2a46c78e87f61f76f2c738f7,2918,received,,3_19_0408_FUL-c2-T1,,2021-02-15,2019-10-28,,
b8615b9e2e5e32c7c8116daccfd37f96f8bccc7e2a46c78e87f61f76f2c738f7,5231,spent,,3_19_0408_FUL-c3-T1,,2021-02-15,2019-10-28,,
b8615b9e2e5e32c7c8116daccfd37f96f8bccc7e2a46c78e87f61f76f2c738f7,19761,received,,3_19_0408_FUL-c6-T1,,2021-02-15,2019-10-28,,
b8615b9e2e5e32c7c8116daccfd37f96f8bccc7e2a46c78e87f61f76f2c738f7,,,,3_18_1898_VAR-c1-T1,,2021-02-15,2019-12-19,,
b8615b9e2e5e32c7c8116daccfd37f96f8bccc7e2a46c78e87f61f76f2c738f7,,,,3_18_2253_OUT-c1-T1,,2021-02-15,2019-12-19,299,
b8615b9e2e5e32c7c8116daccfd37f96f8bccc7e2a46c78e87f61f76f2c738f7,72597,,,3_18_2253_OUT-c2-T1,,2021-02-15,2019-12-19,,
b8615b9e2e5e32c7c8116daccfd37f96f8bccc7e2a46c78e87f61f76f2c738f7,1.27E+4,,,3_18_2253_OUT-c6-T1,,2021-02-15,2019-12-19,,
b8615b9e2e5e32c7c8116daccfd37f96f8bccc7e2a46c78e87f61f76f2c738f7,1E+4,,,3_18_2253_OUT-c9-T1,,2021-02-15,2019-12-19,,
b8615b9e2e5e32c7c8116daccfd37f96f8bccc7e2a46c78e87f61f76f2c738f7,156939,,,3_18_2253_OUT-c12-T1,,2021-02-15,2019-12-19,,
b8615b9e2e5e32c7c8116daccfd37f96f8bccc7e2a46c78e87f61f76f2c738f7,530832,,,3_18_2253_OUT-c13-T1,,2021-02-15,2019-12-19,,
b8615b9e2e5e32c7c8116daccfd37f96f8bccc7e2a46c78e87f61f76f2c738f7,765835,,,3_18_2253_OUT-c14-T1,,2021-02-15,2019-12-19,,
b8615b9e2e5e32c7c8116daccfd37f96f8bccc7e2a46c78e87f61f76f2c738f7,5.7E+3,,,3_18_2253_OUT-c16-T1,,2021-02-15,2019-12-19,,
b8615b9e2e5e32c7c8116daccfd37f96f8bccc7e2a46c78e87f61f76f2c738f7,476234,,,3_18_2253_OUT-c17-T1,,2021-02-15,2019-12-19,,
b8615b9e2e5e32c7c8116daccfd37f96f8bccc7e2a46c78e87f61f76f2c738f7,5E+4,,,3_18_2253_OUT-c22-T1,,2021-02-15,2019-12-19,,
b8615b9e2e5e32c7c8116daccfd37f96f8bccc7e2a46c78e87f61f76f2c738f7,,,,3_18_2465_OUT -c1-T1,,2021-02-15,2019-12-19,56,
b8615b9e2e5e32c7c8116daccfd37f96f8bccc7e2a46c78e87f61f76f2c738f7,38145,,,3_18_2465_OUT -c3-T1,,2021-02-15,2019-12-19,,
b8615b9e2e5e32c7c8116daccfd37f96f8bccc7e2a46c78e87f61f76f2c738f7,68872,,,3_18_2465_OUT -c5-T1,,2021-02-15,2019-12-19,,
b8615b9e2e5e32c7c8116daccfd37f96f8bccc7e2a46c78e87f61f76f2c738f7,68261,,,3_18_2465_OUT -c6-T1,,2021-02-15,2019-12-19,,
b8615b9e2e5e32c7c8116daccfd37f96f8bccc7e2a46c78e87f61f76f2c738f7,265426.2,,,3_18_2465_OUT -c8-T1,,2021-02-15,2019-12-19,,
b8615b9e2e5e32c7c8116daccfd37f96f8bccc7e2a46c78e87f61f76f2c738f7,93255.47,,,3_18_2465_OUT -c9-T1,,2021-02-15,2019-12-19,,
b8615b9e2e5e32c7c8116daccfd37f96f8bccc7e2a46c78e87f61f76f2c738f7,72922,,,3_18_2465_OUT -c11-T1,,2021-02-15,2019-12-19,,
b8615b9e2e5e32c7c8116daccfd37f96f8bccc7e2a46c78e87f61f76f2c738f7,2.7E+4,,,3_18_2465_OUT -c13-T1,,2021-02-15,2019-12-19,,
b8615b9e2e5e32c7c8116daccfd37f96f8bccc7e2a46c78e87f61f76f2c738f7,258272.84,,,3_18_2465_OUT -c16-T1,,2021-02-15,2019-12-19,,
b8615b9e2e5e32c7c8116daccfd37f96f8bccc7e2a46c78e87f61f76f2c738f7,,,,3_18_1523_FUL-c1-T1,,2021-02-15,2020-01-16,80,
b8615b9e2e5e32c7c8116daccfd37f96f8bccc7e2a46c78e87f61f76f2c738f7,22493,,,3_18_1523_FUL-c2-T1,,2021-02-15,2020-01-16,,
b8615b9e2e5e32c7c8116daccfd37f96f8bccc7e2a46c78e87f61f76f2c738f7,1.4156E+5,,,3_18_1523_FUL-c4-T1,,2021-02-15,2020-01-16,,
b8615b9e2e5e32c7c8116daccfd37f96f8bccc7e2a46c78e87f61f76f2c738f7,1.2E+3,,,3_18_1523_FUL-c6-T1,,2021-02-15,2020-01-16,,
b8615b9e2e5e32c7c8116daccfd37f96f8bccc7e2a46c78e87f61f76f2c738f7,,,,3_19_0308_FUL-c1 -T1,,2021-02-15,2020-01-23,19,
b8615b9e2e5e32c7c8116daccfd37f96f8bccc7e2a46c78e87f61f76f2c738f7,4802.98,,,3_19_0308_FUL-c2-T1,,2021-02-15,2020-01-23,,
b8615b9e2e5e32c7c8116daccfd37f96f8bccc7e2a46c78e87f61f76f2c738f7,11741.83,,,3_19_0308_FUL-c5-T1,,2021-02-15,2020-01-23,,
b8615b9e2e5e32c7c8116daccfd37f96f8bccc7e2a46c78e87f61f76f2c738f7,32519.23,,,3_19_0308_FUL-c6-T1,,2021-02-15,2020-01-23,,
b8615b9e2e5e32c7c8116daccfd37f96f8bccc7e2a46c78e87f61f76f2c738f7,,,,3_18_1760_FUL-c1-T1,,2021-02-15,2020-03-27,56,
b8615b9e2e5e32c7c8116daccfd37f96f8bccc7e2a46c78e87f61f76f2c738f7,2.1E+3,,,3_18_1760_FUL-c7-T1,,2021-02-15,2020-03-27,,
b8615b9e2e5e32c7c8116daccfd37f96f8bccc7e2a46c78e87f61f76f2c738f7,25128,,,3_18_1760_FUL-c8-T1,,2021-02-15,2020-03-27,,
b8615b9e2e5e32c7c8116daccfd37f96f8bccc7e2a46c78e87f61f76f2c738f7,1.2276E+5,,,3_18_1760_FUL-c9-T1,,2021-02-15,2020-03-27,,
b8615b9e2e5e32c7c8116daccfd37f96f8bccc7e2a46c78e87f61f76f2c738f7,25192,,,3_18_1760_FUL-c10-T1,,2021-02-15,2020-03-27,,
b8615b9e2e5e32c7c8116daccfd37f96f8bccc7e2a46c78e87f61f76f2c738f7,13408,,,3_18_1760_FUL-c11-T1,,2021-02-15,2020-03-27,,
b8615b9e2e5e32c7c8116daccfd37f96f8bccc7e2a46c78e87f61f76f2c738f7,99092,,,3_18_1760_FUL-c12-T1,,2021-02-15,2020-03-27,,
bba155bb30459d24e54c8f43baa4637ec97714794043bed3c59fdcaf002b7718,2.66E+5,,P/13/1826/2-dac,P/13/1826/2-dat,,2020-11-04,2019-02-27,,
bba155bb30459d24e54c8f43baa4637ec97714794043bed3c59fdcaf002b7718,21732,,P/13/1826/2-dac,P/13/1826/2-dat,,2020-11-04,2019-02-27,,
bba155bb30459d24e54c8f43baa4637ec97714794043bed3c59fdcaf002b7718,1.623E+4,,P/13/1826/2-dac,P/13/1826/2-dat,2019-07-29,2020-11-04,2019-02-27,,
bba155bb30459d24e54c8f43baa4637ec97714794043bed3c59fdcaf002b7718,2139.87,,P/13/1826/2-dac,P/13/1826/2-dat,,2020-11-04,2019-02-27,,
bba155bb30459d24e54c8f43baa4637ec97714794043bed3c59fdcaf002b7718,2137028.25,,P/13/1826/2-dac,P/13/1826/2-dat,,2020-11-04,2019-02-27,,
bba155bb30459d24e54c8f43baa4637ec97714794043bed3c59fdcaf002b7718,677688.36,,P/13/1826/2-dac,P/13/1826/2-dat,,2020-11-04,2019-02-27,,
bba155bb30459d24e54c8f43baa4637ec97714794043bed3c59fdcaf002b7718,11468.44,,P/13/1826/2-dac,P/13/1826/2-dat,,2020-11-04,2019-02-27,,
bba155bb30459d24e54c8f43baa4637ec97714794043bed3c59fdcaf002b7718,65828.33,,P/13/1826/2-dac,P/13/1826/2-dat,,2020-11-04,2019-02-27,,
bba155bb30459d24e54c8f43baa4637ec97714794043bed3c59fdcaf002b7718,62865,,P/13/1826/2-dac,P/13/1826/2-dat,,2020-11-04,2019-02-27,,
bba155bb30459d24e54c8f43baa4637ec97714794043bed3c59fdcaf002b7718,9234.19,,P/13/1826/2-dac,P/13/1826/2-dat,,2020-11-04,2019-02-27,,
bba155bb30459d24e54c8f43baa4637ec97714794043bed3c59fdcaf002b7718,8818.5,,P/13/1826/2-dac,P/13/1826/2-dat,,2020-11-04,2019-02-27,,
bba155bb30459d24e54c8f43baa4637ec97714794043bed3c59fdcaf002b7718,6E+3,,P/13/1826/2-dac,P/13/1826/2-dat,,2020-11-04,2019-02-27,,
bba155bb30459d24e54c8f43baa4637ec97714794043bed3c59fdcaf002b7718,7.6E+4,,P/13/1826/2-dac,P/13/1826/2-dat,,2020-11-04,2019-02-27,,
bba155bb30459d24e54c8f43baa4637ec97714794043bed3c59fdcaf002b7718,20083,,P/13/1826/2-dac,P/13/1826/2-dat,,2020-11-04,2019-02-27,,
bba155bb30459d24e54c8f43baa4637ec97714794043bed3c59fdcaf002b7718,3E+4,,P/13/1826/2-dac,P/13/1826/2-dat,,2020-11-04,2019-02-27,,
bba155bb30459d24e54c8f43baa4637ec97714794043bed3c59fdcaf002b7718,111481.92,,P/13/1826/2-dac,P/13/1826/2-dat,,2020-11-04,2019-02-27,,
bba155bb30459d24e54c8f43baa4637ec97714794043bed3c59fdcaf002b7718,0,,P/13/1826/2-dac,P/13/1826/2-dat,,2020-11-04,2019-02-27,,
bba155bb30459d24e54c8f43baa4637ec97714794043bed3c59fdcaf002b7718,10076,,P/15/0047/2-dac,P/15/0047/2-dat,,2020-11-04,2018-05-02,,
bba155bb30459d24e54c8f43baa4637ec97714794043bed3c59fdcaf002b7718,556233.67,,P/15/0047/2-dac,P/15/0047/2-dat,,2020-11-04,2018-05-02,,
bba155bb30459d24e54c8f43baa4637ec97714794043bed3c59fdcaf002b7718,3.5E+3,,P/15/0047/2-dac,P/15/0047/2-dat,,2020-11-04,2018-05-02,,
bba155bb30459d24e54c8f43baa4637ec97714794043bed3c59fdcaf002b7718,5.89E+3,,P/15/0047/2-dac,P/15/0047/2-dat,,2020-11-04,2018-05-02,,
bba155bb30459d24e54c8f43baa4637ec97714794043bed3c59fdcaf002b7718,121423.68,,P/15/0047/2-dac,P/15/0047/2-dat,,2020-11-04,2018-05-02,,
bba155bb30459d24e54c8f43baa4637ec97714794043bed3c59fdcaf002b7718,6E+3,,P/15/0047/2-dac,P/15/0047/2-dat,,2020-11-04,2018-05-02,,
bba155bb30459d24e54c8f43baa4637ec97714794043bed3c59fdcaf002b7718,0,,P/15/0047/2-dac,P/15/0047/2-dat,,2020-11-04,2018-05-02,,
bba155bb30459d24e54c8f43baa4637ec97714794043bed3c59fdcaf002b7718,5682.5,,P/17/2200/2-dac,P/17/2200/2-dat,2019-12-23,2020-11-04,2018-10-26,,
bba155bb30459d24e54c8f43baa4637ec97714794043bed3c59fdcaf002b7718,23328.77,,P/17/0388/2-dac,P/17/0388/2-dat,,2020-11-04,2019-11-29,,
bba155bb30459d24e54c8f43baa4637ec97714794043bed3c59fdcaf002b7718,62425,,P/17/2338/2-dac,P/17/2338/2-dat,,2020-11-04,2019-01-14,,
bba155bb30459d24e54c8f43baa4637ec97714794043bed3c59fdcaf002b7718,154555.2,,P/17/2338/2-dac,P/17/2338/2-dat,,2020-11-04,2019-01-14,,
bba155bb30459d24e54c8f43baa4637ec97714794043bed3c59fdcaf002b7718,14455.2,,P/17/2391/2-dac,P/17/2391/2-dat,,2020-11-04,2019-11-29,,
bba155bb30459d24e54c8f43baa4637ec97714794043bed3c59fdcaf002b7718,6.9E+2,,P/17/2391/2-dac,P/17/2391/2-dat,,2020-11-04,2019-11-29,,
bba155bb30459d24e54c8f43baa4637ec97714794043bed3c59fdcaf002b7718,66786.54,,P/17/2391/2-dac,P/17/2391/2-dat,,2020-11-04,2019-11-29,,
bba155bb30459d24e54c8f43baa4637ec97714794043bed3c59fdcaf002b7718,2.5E+2,,P/17/2391/2-dac,P/17/2391/2-dat,,2020-11-04,2019-11-29,,
bba155bb30459d24e54c8f43baa4637ec97714794043bed3c59fdcaf002b7718,3E+2,,P/17/2391/2-dac,P/17/2391/2-dat,,2020-11-04,2019-11-29,,
bba155bb30459d24e54c8f43baa4637ec97714794043bed3c59fdcaf002b7718,1.2E+3,,P/18/0284/2-dac,P/18/0284/2-dat,2019-07-15,2020-11-04,2019-05-15,,
bba155bb30459d24e54c8f43baa4637ec97714794043bed3c59fdcaf002b7718,4904.68,,P/18/0284/2-dac,P/18/0284/2-dat,2019-07-15,2020-11-04,2019-05-15,,
bba155bb30459d24e54c8f43baa4637ec97714794043bed3c59fdcaf002b7718,7E+3,,P/18/0284/2-dac,P/18/0284/2-dat,2019-07-15,2020-11-04,2019-05-15,,
bba155bb30459d24e54c8f43baa4637ec97714794043bed3c59fdcaf002b7718,2222,,P/18/0284/2-dac,P/18/0284/2-dat,2019-07-15,2020-11-04,2019-05-15,,
bba155bb30459d24e54c8f43baa4637ec97714794043bed3c59fdcaf002b7718,23737,,P/18/0284/2-dac,P/18/0284/2-dat,2019-07-15,2020-11-04,2019-05-15,,
bba155bb30459d24e54c8f43baa4637ec97714794043bed3c59fdcaf002b7718,2.4E+2,,P/18/0284/2-dac,P/18/0284/2-dat,2019-07-15,2020-11-04,2019-05-15,,
bba155bb30459d24e54c8f43baa4637ec97714794043bed3c59fdcaf002b7718,1.3E+3,,P/18/0284/2-dac,P/18/0284/2-dat,2019-07-15,2020-11-04,2019-05-15,,
bba155bb30459d24e54c8f43baa4637ec97714794043bed3c59fdcaf002b7718,29816.59,,P/18/0284/2-dac,P/18/0284/2-dat,2019-07-15,2020-11-04,2019-05-15,,
bba155bb30459d24e54c8f43baa4637ec97714794043bed3c59fdcaf002b7718,27446,,P/18/0284/2-dac,P/18/0284/2-dat,2019-07-15,2020-11-04,2019-05-15,,
bba155bb30459d24e54c8f43baa4637ec97714794043bed3c59fdcaf002b7718,124862,,P/18/0284/2-dac,P/18/0284/2-dat,2019-07-15,2020-11-04,2019-05-15,,
bba155bb30459d24e54c8f43baa4637ec97714794043bed3c59fdcaf002b7718,20158.5,,P/18/0284/2-dac,P/18/0284/2-dat,2019-07-15,2020-11-04,2019-05-15,,
bba155bb30459d24e54c8f43baa4637ec97714794043bed3c59fdcaf002b7718,0,,P/18/0284/2-dac,P/18/0284/2-dat,,2020-11-04,2019-06-11,,
bba155bb30459d24e54c8f43baa4637ec97714794043bed3c59fdcaf002b7718,3E+2,,P/18/0284/2-dac,P/18/0284/2-dat,,2020-11-04,2019-06-11,,
bba155bb30459d24e54c8f43baa4637ec97714794043bed3c59fdcaf002b7718,3E+2,,P/18/0284/2-dac,P/18/0284/2-dat,,2020-11-04,2019-06-11,,
bba155bb30459d24e54c8f43baa4637ec97714794043bed3c59fdcaf002b7718,5931.24,,P/18/0662/2-dac,P/18/0662/2-dat,,2020-11-04,2019-06-11,,
bba155bb30459d24e54c8f43baa4637ec97714794043bed3c59fdcaf002b7718,2687,,P/18/0662/2-dac,P/18/0662/2-dat,,2020-11-04,2019-06-11,,
bba155bb30459d24e54c8f43baa4637ec97714794043bed3c59fdcaf002b7718,2E+4,,P/18/0662/2-dac,P/18/0662/2-dat,,2020-11-04,2019-06-11,,
bba155bb30459d24e54c8f43baa4637ec97714794043bed3c59fdcaf002b7718,25758.24,,P/18/0662/2-dac,P/18/0662/2-dat,,2020-11-04,2019-06-11,,
bba155bb30459d24e54c8f43baa4637ec97714794043bed3c59fdcaf002b7718,1.57E+3,,P/18/0662/2-dac,P/18/0662/2-dat,,2020-11-04,2019-06-11,,
bba155bb30459d24e54c8f43baa4637ec97714794043bed3c59fdcaf002b7718,72114.55,,P/18/0662/2-dac,P/18/0662/2-dat,,2020-11-04,2019-06-11,,
bba155bb30459d24e54c8f43baa4637ec97714794043bed3c59fdcaf002b7718,6E+3,,P/18/0662/2-dac,P/18/0662/2-dat,,2020-11-04,2019-06-11,,
bba155bb30459d24e54c8f43baa4637ec97714794043bed3c59fdcaf002b7718,48756.05,,P/18/0662/2-dac,P/18/0662/2-dat,,2020-11-04,2019-06-11,,
bba155bb30459d24e54c8f43baa4637ec97714794043bed3c59fdcaf002b7718,3E+2,,P/18/0662/2-dac,P/18/0662/2-dat,,2020-11-04,2019-06-11,,
bba155bb30459d24e54c8f43baa4637ec97714794043bed3c59fdcaf002b7718,3E+2,,P/18/0662/2-dac,P/18/0662/2-dat,,2020-11-04,2019-06-11,,
bba155bb30459d24e54c8f43baa4637ec97714794043bed3c59fdcaf002b7718,0,,P/18/0662/2-dac,P/18/0662/2-dat,,2021-02-15,,,
bba155bb30459d24e54c8f43baa4637ec97714794043bed3c59fdcaf002b7718,2843.3,,P/18/0888/2-dac,P/18/0888/2-dat,,2020-11-04,2019-06-11,,
bba155bb30459d24e54c8f43baa4637ec97714794043bed3c59fdcaf002b7718,2737.5,,P/18/0888/2-dac,P/18/0888/2-dat,,2020-11-04,2019-06-11,,
bba155bb30459d24e54c8f43baa4637ec97714794043bed3c59fdcaf002b7718,5E+2,,P/18/0888/2-dac,P/18/0888/2-dat,,2020-11-04,2019-06-11,,
bba155bb30459d24e54c8f43baa4637ec97714794043bed3c59fdcaf002b7718,4681.44,,P/18/0888/2-dac,P/18/0888/2-dat,,2020-11-04,2019-06-11,,
bba155bb30459d24e54c8f43baa4637ec97714794043bed3c59fdcaf002b7718,7.2E+2,,P/18/0888/2-dac,P/18/0888/2-dat,,2020-11-04,2019-06-11,,
bba155bb30459d24e54c8f43baa4637ec97714794043bed3c59fdcaf002b7718,5455.86,,P/18/0888/2-dac,P/18/0888/2-dat,,2020-11-04,2019-06-11,,
bba155bb30459d24e54c8f43baa4637ec97714794043bed3c59fdcaf002b7718,33283.64,,P/18/0888/2-dac,P/18/0888/2-dat,,2020-11-04,2019-06-11,,
bba155bb30459d24e54c8f43baa4637ec97714794043bed3c59fdcaf002b7718,1.728E+4,,P/18/0888/2-dac,P/18/0888/2-dat,,2020-11-04,2019-06-11,,
bba155bb30459d24e54c8f43baa4637ec97714794043bed3c59fdcaf002b7718,3797.04,,P/18/0888/2-dac,P/18/0888/2-dat,,2020-11-04,2019-06-11,,
bba155bb30459d24e54c8f43baa4637ec97714794043bed3c59fdcaf002b7718,15269.04,,P/18/0888/2-dac,P/18/0888/2-dat,,2020-11-04,2019-06-11,,
bba155bb30459d24e54c8f43baa4637ec97714794043bed3c59fdcaf002b7718,6695.4,,P/18/0888/2-dac,P/18/0888/2-dat,,2020-11-04,2019-06-11,,
bba155bb30459d24e54c8f43baa4637ec97714794043bed3c59fdcaf002b7718,22502.79,,P/18/0888/2-dac,P/18/0888/2-dat,,2020-11-04,2019-06-11,,
bba155bb30459d24e54c8f43baa4637ec97714794043bed3c59fdcaf002b7718,71683.44,,P/18/0888/2-dac,P/18/0888/2-dat,,2020-11-04,2019-06-11,,
bba155bb30459d24e54c8f43baa4637ec97714794043bed3c59fdcaf002b7718,1268.4,,P/18/0888/2-dac,P/18/0888/2-dat,,2020-11-04,2019-06-11,,
bba155bb30459d24e54c8f43baa4637ec97714794043bed3c59fdcaf002b7718,1705,,P/18/0985/2-dac,P/18/0985/2-dat,,2020-11-04,2019-12-03,,
bba155bb30459d24e54c8f43baa4637ec97714794043bed3c59fdcaf002b7718,18259,,P/18/0985/2-dac,P/18/0985/2-dat,,2020-11-04,2019-12-03,,
bba155bb30459d24e54c8f43baa4637ec97714794043bed3c59fdcaf002b7718,9E+2,,P/18/0985/2-dac,P/18/0985/2-dat,,2020-11-04,2019-12-03,,
