pipeline,resource,organisation,value,entity
developer-agreement-transaction,,local-authority-eng:NTY,13/01737/S106/4/T1,4400352
developer-agreement-transaction,,local-authority-eng:NTY,13/01737/S106/5/T1,4400353
developer-agreement-transaction,,local-authority-eng:NTY,13/02005/S106/1/T1,4400354
developer-agreement-transaction,,local-authority-eng:NTY,13/02005/S106/1/T2,4400355
developer-agreement-transaction,,local-authority-eng:NTY,13/02005/S106/2/T1,4400356
developer-agreement-transaction,,local-authority-eng:NTY,13/02005/S106/2/T2,4400357
developer-agreement-transaction,,local-authority-eng:NTY,13/02005/S106/3/T1,4400358
developer-agreement-transaction,,local-authority-eng:NTY,13/02005/S106/3/T2,4400359
developer-agreement-transaction,,local-authority-eng:NTY,13/02005/S106/3/T3,4400360
developer-agreement-transaction,,local-authority-eng:NTY,13/02005/S106/4/T1,4400361
developer-agreement-transaction,,local-authority-eng:NTY,13/02005/S106/4/T2,4400362
developer-agreement-transaction,,local-authority-eng:NTY,14/00242/S106/3/T1,4400363
developer-agreement-transaction,,local-authority-eng:NTY,14/00242/S106/5/T1,4400364
developer-agreement-transaction,,local-authority-eng:NTY,14/00242/S106/6/T1,4400365
developer-agreement-transaction,,local-authority-eng:NTY,14/00242/S106/7/T1,4400366
developer-agreement-transaction,,local-authority-eng:NTY,14/00242/S106/7/T2,4400367
developer-agreement-transaction,,local-authority-eng:NTY,14/00242/S106/8/T1,4400368
developer-agreement-transaction,,local-authority-eng:NTY,14/00473/S106/3/T1,4400369
developer-agreement-transaction,,local-authority-eng:NTY,14/00473/S106/4/T1,4400370
developer-agreement-transaction,,local-authority-eng:NTY,14/00473/S106/7/T1,4400371
developer-agreement-transaction,,local-authority-eng:NTY,14/00473/S106/7/T2,4400372
developer-agreement-transaction,,local-authority-eng:NTY,14/00473/S106/8/T1,4400373
developer-agreement-transaction,,local-authority-eng:NTY,14/00473/S106/8/T2,4400374
developer-agreement-transaction,,local-authority-eng:NTY,14/01139/S106/10/T1,4400375
developer-agreement-transaction,,local-authority-eng:NTY,14/01139/S106/10/T2,4400376
developer-agreement-transaction,,local-authority-eng:NTY,14/01139/S106/10/T3,4400377
developer-agreement-transaction,,local-authority-eng:NTY,14/01139/S106/12/T1,4400378
developer-agreement-transaction,,local-authority-eng:NTY,14/01139/S106/16/T1,4400379
developer-agreement-transaction,,local-authority-eng:NTY,14/01139/S106/16/T2,4400380
developer-agreement-transaction,,local-authority-eng:NTY,14/01139/S106/16/T3,4400381
developer-agreement-transaction,,local-authority-eng:NTY,14/01139/S106/16/T4,4400382
developer-agreement-transaction,,local-authority-eng:NTY,14/01139/S106/16/T5,4400383
developer-agreement-transaction,,local-authority-eng:NTY,14/01139/S106/4/T1,4400384
developer-agreement-transaction,,local-authority-eng:NTY,14/01139/S106/6/T1,4400385
developer-agreement-transaction,,local-authority-eng:NTY,14/01139/S106/7/T1,4400386
developer-agreement-transaction,,local-authority-eng:NTY,14/01139/S106/9/T1,4400387
developer-agreement-transaction,,local-authority-eng:NTY,14/01139/S106/9/T2,4400388
developer-agreement-transaction,,local-authority-eng:NTY,14/01721/S106/10/T1,4400389
developer-agreement-transaction,,local-authority-eng:NTY,14/01721/S106/11/T1,4400390
developer-agreement-transaction,,local-authority-eng:NTY,14/01721/S106/11/T2,4400391
developer-agreement-transaction,,local-authority-eng:NTY,14/01721/S106/2/T1,4400392
developer-agreement-transaction,,local-authority-eng:NTY,14/01721/S106/3/T1,4400393
developer-agreement-transaction,,local-authority-eng:NTY,14/01721/S106/4/T1,4400394
developer-agreement-transaction,,local-authority-eng:NTY,14/01721/S106/5/T1,4400395
developer-agreement-transaction,,local-authority-eng:NTY,14/01721/S106/7/T1,4400396
developer-agreement-transaction,,local-authority-eng:NTY,14/01721/S106/8/T1,4400397
developer-agreement-transaction,,local-authority-eng:NTY,14/01744/S106/1/T1,4400398
developer-agreement-transaction,,local-authority-eng:NTY,14/01744/S106/2/T1,4400399
developer-agreement-transaction,,local-authority-eng:NTY,14/01904/S106/2/T1,4400400
developer-agreement-transaction,,local-authority-eng:NTY,14/01904/S106/2/T2,4400401
developer-agreement-transaction,,local-authority-eng:NTY,14/01904/S106/2/T3,4400402
developer-agreement-transaction,,local-authority-eng:NTY,14/01904/S106/2/T4,4400403
developer-agreement-transaction,,local-authority-eng:NTY,14/01905/S106/1/T1,4400404
developer-agreement-transaction,,local-authority-eng:NTY,14/01905/S106/1/T2,4400405
developer-agreement-transaction,,local-authority-eng:NTY,14/01905/S106/2/T1,4400406
developer-agreement-transaction,,local-authority-eng:NTY,14/01905/S106/2/T2,4400407
developer-agreement-transaction,,local-authority-eng:NTY,14/01905/S106/3/T1,4400408
developer-agreement-transaction,,local-authority-eng:NTY,14/01905/S106/3/T2,4400409
developer-agreement-transaction,,local-authority-eng:NTY,14/01905/S106/4/T1,4400410
developer-agreement-transaction,,local-authority-eng:NTY,14/01905/S106/4/T2,4400411
developer-agreement-transaction,,local-authority-eng:NTY,14/01941/S106/1/T1,4400412
developer-agreement-transaction,,local-authority-eng:NTY,14/01941/S106/10/T1,4400413
developer-agreement-transaction,,local-authority-eng:NTY,14/01941/S106/11/T1,4400414
developer-agreement-transaction,,local-authority-eng:NTY,14/01941/S106/11/T2,4400415
developer-agreement-transaction,,local-authority-eng:NTY,14/01941/S106/11/T3,4400416
developer-agreement-transaction,,local-authority-eng:NTY,14/01941/S106/11/T4,4400417
developer-agreement-transaction,,local-authority-eng:NTY,14/01941/S106/11/T5,4400418
developer-agreement-transaction,,local-authority-eng:NTY,14/01941/S106/4/T1,4400419
developer-agreement-transaction,,local-authority-eng:NTY,14/01941/S106/4/T2,4400420
developer-agreement-transaction,,local-authority-eng:NTY,14/01941/S106/4/T3,4400421
developer-agreement-transaction,,local-authority-eng:NTY,14/01941/S106/5/T1,4400422
developer-agreement-transaction,,local-authority-eng:NTY,14/01941/S106/7/T1,4400423
developer-agreement-transaction,,local-authority-eng:NTY,14/01941/S106/7/T2,4400424
developer-agreement-transaction,,local-authority-eng:NTY,14/01941/S106/8/T1,4400425
developer-agreement-transaction,,local-authority-eng:NTY,14/01941/S106/8/T2,4400426
developer-agreement-transaction,,local-authority-eng:NTY,14/01941/S106/8/T3,4400427
developer-agreement-transaction,,local-authority-eng:NTY,14/01941/S106/9/T1,4400428
developer-agreement-transaction,,local-authority-eng:NTY,15/00642/S106/2/T1,4400429
developer-agreement-transaction,,local-authority-eng:NTY,15/00642/S106/3/T1,4400430
developer-agreement-transaction,,local-authority-eng:NTY,15/00642/S106/4/T1,4400431
developer-agreement-transaction,,local-authority-eng:NTY,15/01088/S106/1/T1,4400432
developer-agreement-transaction,,local-authority-eng:NTY,15/01088/S106/2/T1,4400433
developer-agreement-transaction,,local-authority-eng:NTY,15/01941/S106/1/T1,4400434
developer-agreement-transaction,,local-authority-eng:NTY,15/01941/S106/10/T1,4400435
developer-agreement-transaction,,local-authority-eng:NTY,15/01941/S106/11/T1,4400436
developer-agreement-transaction,,local-authority-eng:NTY,15/01941/S106/7/T1,4400437
developer-agreement-transaction,,local-authority-eng:NTY,15/01941/S106/7/T2,4400438
developer-agreement-transaction,,local-authority-eng:NTY,15/01941/S106/7/T3,4400439
developer-agreement-transaction,,local-authority-eng:NTY,16/00188/S106/1/T1,4400440
developer-agreement-transaction,,local-authority-eng:NTY,16/00274/S106/1/T1,4400441
developer-agreement-transaction,,local-authority-eng:NTY,16/00274/S106/2/T1,4400442
developer-agreement-transaction,,local-authority-eng:NTY,16/00460/S106/2/T1,4400443
developer-agreement-transaction,,local-authority-eng:NTY,16/00460/S106/2/T2,4400444
developer-agreement-transaction,,local-authority-eng:NTY,16/00460/S106/2/T3,4400445
developer-agreement-transaction,,local-authority-eng:NTY,16/00467/S106/3/T1,4400446
developer-agreement-transaction,,local-authority-eng:NTY,16/00467/S106/4/T1,4400447
developer-agreement-transaction,,local-authority-eng:NTY,16/00467/S106/5/T1,4400448
developer-agreement-transaction,,local-authority-eng:NTY,16/00467/S106/6/T1,4400449
developer-agreement-transaction,,local-authority-eng:NTY,16/00467/S106/6/T2,4400450
developer-agreement-transaction,,local-authority-eng:NTY,16/00467/S106/7/T1,4400451
developer-agreement-transaction,,local-authority-eng:NTY,16/00467/S106/8/T1,4400452
developer-agreement-transaction,,local-authority-eng:NTY,16/01530/S106/1/T1,4400453
developer-agreement-transaction,,local-authority-eng:NTY,16/01530/S106/2/T1,4400454
developer-agreement-transaction,,local-authority-eng:NTY,16/01571/S106/1/T1,4400455
developer-agreement-transaction,,local-authority-eng:NTY,16/01571/S106/1/T2,4400456
developer-agreement-transaction,,local-authority-eng:NTY,16/01571/S106/2/T1,4400457
developer-agreement-transaction,,local-authority-eng:NTY,16/01571/S106/2/T2,4400458
developer-agreement-transaction,,local-authority-eng:NTY,16/01598/S106/1/T1,4400459
developer-agreement-transaction,,local-authority-eng:NTY,16/02016/S106/1/T1,4400460
developer-agreement-transaction,,local-authority-eng:NTY,17/00557/S106/2/T1,4400461
developer-agreement-transaction,,local-authority-eng:NTY,17/00557/S106/3/T1,4400462
developer-agreement-transaction,,local-authority-eng:NTY,17/00557/S106/4/T1,4400463
developer-agreement-transaction,,local-authority-eng:NTY,17/00557/S106/5/T1,4400464
developer-agreement-transaction,,local-authority-eng:NTY,17/00557/S106/6/T1,4400465
developer-agreement-transaction,,local-authority-eng:NTY,17/01162/S106/10/T1,4400466
developer-agreement-transaction,,local-authority-eng:NTY,17/01162/S106/10/T2,4400467
developer-agreement-transaction,,local-authority-eng:NTY,17/01162/S106/2/T1,4400468
developer-agreement-transaction,,local-authority-eng:NTY,17/01162/S106/3/T1,4400469
developer-agreement-transaction,,local-authority-eng:NTY,17/01162/S106/4/T1,4400470
developer-agreement-transaction,,local-authority-eng:NTY,17/01162/S106/5/T1,4400471
developer-agreement-transaction,,local-authority-eng:NTY,17/01162/S106/6/T1,4400472
developer-agreement-transaction,,local-authority-eng:NTY,17/01162/S106/7/T1,4400473
developer-agreement-transaction,,local-authority-eng:NTY,17/01162/S106/7/T2,4400474
developer-agreement-transaction,,local-authority-eng:NTY,17/01162/S106/9/T1,4400475
developer-agreement-transaction,,local-authority-eng:NTY,17/01162/S106/9/T2,4400476
developer-agreement-transaction,,local-authority-eng:NTY,17/01202/S106/1/T1,4400477
developer-agreement-transaction,,local-authority-eng:NTY,17/01797/S106/2/T1,4400478
developer-agreement-transaction,,local-authority-eng:NTY,17/01797/S106/3/T1,4400479
developer-agreement-transaction,,local-authority-eng:NTY,17/01797/S106/4/T1,4400480
developer-agreement-transaction,,local-authority-eng:NTY,17/01797/S106/5/T1,4400481
developer-agreement-transaction,,local-authority-eng:NTY,17/01797/S106/6/T1,4400482
developer-agreement-transaction,,local-authority-eng:NTY,18/00091/S106 /1/T1,4400483
developer-agreement-transaction,,local-authority-eng:NTY,18/00608/S106/2/T1,4400484
developer-agreement-transaction,,local-authority-eng:NTY,18/00608/S106/5/T1,4400485
developer-agreement-transaction,,local-authority-eng:NTY,18/00608/S106/6/T1,4400486
developer-agreement-transaction,,local-authority-eng:NTY,18/00608/S106/7/T1,4400487
developer-agreement-transaction,,local-authority-eng:NTY,18/00608/S106/9/T1,4400488
developer-agreement-transaction,,local-authority-eng:NTY,18/01458/FUL/0001/T1,4400489
developer-agreement-transaction,,local-authority-eng:NTY,18/01458/FUL/0001/T2,4400490
developer-agreement-transaction,,local-authority-eng:NTY,18/01696/S106/1/T1,4400491
developer-agreement-transaction,,local-authority-eng:NTY,18/01696/S106/3/T1,4400492
developer-agreement-transaction,,local-authority-eng:NTY,18/01696/S106/3/T2,4400493
developer-agreement-transaction,,local-authority-eng:NTY,18/01696/S106/4/T1,4400494
developer-agreement-transaction,,local-authority-eng:NTY,18/01696/S106/4/T2,4400495
developer-agreement-transaction,,local-authority-eng:NTY,18/01696/S106/5/T1,4400496
developer-agreement-transaction,,local-authority-eng:NTY,18/01696/S106/5/T2,4400497
developer-agreement-transaction,,local-authority-eng:NTY,18/01696/S106/6/T1,4400498
developer-agreement-transaction,,local-authority-eng:NTY,18/01696/S106/6/T2,4400499
developer-agreement-transaction,,local-authority-eng:NTY,18/01696/S106/6/T3,4400500
developer-agreement-transaction,,local-authority-eng:NTY,18/01696/S106/7/T1,4400501
developer-agreement-transaction,,local-authority-eng:NTY,18/01696/S106/7/T2,4400502
developer-agreement-transaction,,local-authority-eng:NTY,18/01696/S106/7/T3,4400503
developer-agreement-transaction,,local-authority-eng:NTY,18/01696/S106/7/T4,4400504
developer-agreement-transaction,,local-authority-eng:NTY,18/01696/S106/7/T5,4400505
developer-agreement-transaction,,local-authority-eng:NTY,19/00058/S106/1/T1,4400506
developer-agreement-transaction,,local-authority-eng:NTY,19/00058/S106/1/T2,4400507
developer-agreement-transaction,,local-authority-eng:NTY,19/00148/FUL/0001/T1,4400508
developer-agreement-transaction,,local-authority-eng:NTY,19/00148/FUL/0001/T2,4400509
developer-agreement-transaction,,local-authority-eng:NTY,19/00425/FUL/0001/T1,4400510
developer-agreement-transaction,,local-authority-eng:NTY,19/00425/FUL/0001/T2,4400511
developer-agreement-transaction,,local-authority-eng:NTY,19/01122/FULH/0001/T1,4400512
developer-agreement-transaction,,local-authority-eng:NTY,19/01122/FULH/0001/T2,4400513
developer-agreement-transaction,,local-authority-eng:SLA,SL/2017/0841-tran1,4400514
developer-agreement-transaction,,local-authority-eng:SLA,SL/2017/0841-tran2,4400515
developer-agreement-transaction,,local-authority-eng:SLA,SL/2017/0841-tran3,4400516
developer-agreement-transaction,,local-authority-eng:SLA,SL/2017/0841-tran4,4400517
developer-agreement-transaction,,local-authority-eng:SLA,SL/2017/0992-tran1,4400518
developer-agreement-transaction,,local-authority-eng:SLA,SL/2017/0992-tran2,4400519
developer-agreement-transaction,,local-authority-eng:SLA,SL/2017/0992-tran3,4400520
developer-agreement-transaction,,local-authority-eng:SLA,SL/2017/0992-tran4,4400521
developer-agreement-transaction,,local-authority-eng:SLA,SL/2013/1120-tran1,4400522
developer-agreement-transaction,,local-authority-eng:SLA,SL/2013/1120-tran2,4400523
developer-agreement-transaction,,local-authority-eng:SLA,SL/2013/1120-tran3,4400524
developer-agreement-transaction,,local-authority-eng:SLA,SL/2013/1120-tran4,4400525
developer-agreement-transaction,,local-authority-eng:SLA,SL/2013/1120-tran5,4400526
developer-agreement-transaction,,local-authority-eng:SLA,SL/2013/1120-tran6,4400527
developer-agreement-transaction,,local-authority-eng:SLA,SL/2013/1120-tran7,4400528
developer-agreement-transaction,,local-authority-eng:SLA,SL/2013/1120-tran8,4400529
developer-agreement-transaction,,local-authority-eng:SLA,SL/2013/1120-tran9,4400530
developer-agreement-transaction,,local-authority-eng:SLA,SL/2013/1120-tran10,4400531
developer-agreement-transaction,,local-authority-eng:SLA,SL/2013/1120-tran11,4400532
developer-agreement-transaction,,local-authority-eng:SLA,SL/2013/1120-tran12,4400533
developer-agreement-transaction,,local-authority-eng:SLA,SL/2013/1120-tran13,4400534
developer-agreement-transaction,,local-authority-eng:SLA,SL/2013/1120-tran14,4400535
developer-agreement-transaction,,local-authority-eng:SLA,SL/2014/1036-tran1,4400536
developer-agreement-transaction,,local-authority-eng:SLA,SL/2014/1036-tran2,4400537
